EXPOCODE	Name	ICEScode	CallSign_WMO	PlatformType	IMO_OS	Institution	EDMO	PI_Institution	PI_EDMO	PI	DOI_link
MLCE20190126	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190202	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190209	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190216	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190223	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190302	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190309	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190316	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190323	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190330	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190406	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190413	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190420	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190629	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190706	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190713	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190720	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190727	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190803	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190810	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190817	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190824	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190831	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190907	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190913	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20190923	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191004	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191014	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191025	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191102	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191109	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191116	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191123	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191130	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191207	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191214	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191221	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MLCE20191228	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200104	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200110	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200118	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200125	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200201	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200208	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200215	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200222	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200229	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	https://doi.org/10.25921/v340-8f94
MLCE20200307	Celebrity Equinox	MLCE	9HXD9	32	9372456	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Atlantic Oceanographic and Meteorological Laboratory (AOML), National Oceanic and Atmospheric Administration (NOAA)	1799	Wanninkhof, R.; Pierrot, D.	
MO9920210529	1 degree		WDL2527	37		GEOMAR Helmholtz Centre for Ocean Research Kiel	2947	Laboratory of Oceanography and Climate  : Experiments and numerical Approaches - UMR 7159	494	Tanhua, T.	
PA1G20151110	MSC Marianna	PA1G	H0AE	32	9226920	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	González-Dávila, M.; Santana-Casiano, J.M.	
PA1G20151218	MSC Marianna	PA1G	H0AE	32	9226920	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	González-Dávila, M.; Santana-Casiano, J.M.	
PA1G20160427	MSC Marianna	PA1G	H0AE	32	9226920	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	González-Dávila, M.; Santana-Casiano, J.M.	
PA1G20160531	MSC Marianna	PA1G	H0AE	32	9226920	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	González-Dávila, M.; Santana-Casiano, J.M.	
PA1G20161022	MSC Marianna	PA1G	H0AE	32	9226920	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	González-Dávila, M.; Santana-Casiano, J.M.	
PA1G20161214	MSC Marianna	PA1G	H0AE	32	9226920	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	ULPGC/ University of Las Palmas de Gran Canaria. Faculty of Marine Science.	1398	González-Dávila, M.; Santana-Casiano, J.M.	
